filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
0,65536000.0,0.8,-1.0,0.010135146501411,100.0,0.9,-1.05,97535.71489609858,0.006353637863748901,0.0,48000
1,65536000.0,0.8,-1.1,0.0067082594955825,50.0,0.77,-1.1,31982.063760868674,0.005706512750005055,0.0,54000
2,65536000.0,0.6,-1.1,0.0077298541541014,50.0,0.61,-1.1,7034.449454155821,0.007467383940079453,50.0,32000
3,65536000.0,0.5,-1.1,0.0081079295814525,50.0,0.4,-1.04,561.1278689496244,0.007010594748050658,0.0,36000
4,65536000.0,0.3,-0.9,0.0098553809669871,50.0,0.4,-1.06,226.41142172828435,0.006268607572286422,50.0,48000
5,65536000.0,0.3,-1.0,0.0081800457453037,100.0,0.4,-1.09,79.65626673808791,0.008173164549305945,150.0,27000
6,65536000.0,0.4,-1.1,0.0104241613715064,200.0,0.39,-1.1,46.08722341148153,0.010412524262425948,150.0,18000
7,65536000.0,0.8,-1.0,0.0067211100338887,0.0,0.8,-0.99,100000.0,0.003916461205386967,25.0,121500
8,65536000.0,1.2,-1.1,0.0047562295293652,200.0,0.9,-1.08,48709.028108832186,0.00371976883556413,100.0,128000
9,65536000.0,0.7,-1.1,0.0058924835487165,100.0,0.5,-1.04,5191.450810086902,0.004593988155711548,0.0,91125
10,65536000.0,0.4,-1.0,0.0065355308681186,0.0,0.4,-1.01,724.4664990589425,0.004505158524183497,0.0,96000
11,65536000.0,0.3,-0.9,0.0071001074800405,0.0,0.35,-1.0,126.22200880292279,0.0037614624252953477,0.0,128000
12,65536000.0,0.3,-1.0,0.0064702579191266,0.0,0.32,-1.0,24.604349388057297,0.00545365884400828,75.0,64000
13,65536000.0,0.4,-1.1,0.0095313390542065,200.0,0.38,-1.1,42.14263099795652,0.009512188111218012,125.0,20250
14,65536000.0,0.9,-1.1,0.0057268238106247,0.0,0.8,-1.08,84552.56506416206,0.004438416094378138,0.0,96000
15,65536000.0,0.6,-1.1,0.007171757017501,0.0,0.6,-1.09,17019.66986154845,0.00671861376863403,50.0,40500
16,65536000.0,0.5,-1.1,0.0096676369912287,50.0,0.4,-1.04,1372.3629821609843,0.007979853259154512,0.0,30375
17,65536000.0,0.3,-1.0,0.0113110953969076,0.0,0.3,-0.97,73.36256968539526,0.007340249554151634,0.0,36000
18,65536000.0,0.3,-1.0,0.0085715047514333,50.0,0.24,-0.9,3.012945470981513,0.006585973458178684,0.0,40500
19,65536000.0,0.3,-1.0,0.007095510737492,200.0,0.3,-1.02,11.240079354631185,0.005205481701366699,100.0,72000
20,65536000.0,0.2,-0.9,0.0092321953996033,50.0,0.2,-0.92,0.07329076879089313,0.008162920266691853,0.0,27000
21,65536000.0,0.6,-1.0,0.0060170137595525,100.0,0.55,-1.0,36997.00032255674,0.003983498887734749,0.0,121500
22,65536000.0,0.4,-1.0,0.0080140257119043,0.0,0.43,-1.0,5494.098795364856,0.005689977621525177,0.0,57663
23,65536000.0,0.3,-0.9,0.0091333903628039,50.0,0.3,-0.93,202.49137771667586,0.00704042343819522,0.0,36000
24,65536000.0,0.2,-0.7,0.0078779920277381,0.0,0.22,-0.8,2.0768755567312986,0.0072961322988562005,0.0,36000
25,65536000.0,0.2,-0.7,0.00804603319474,100.0,0.2,-0.75,0.17166296669938313,0.00601470931524184,25.0,54000
26,65536000.0,0.2,-0.8,0.0050978532346684,50.0,0.2,-0.81,0.08562038092671671,0.004256340320688667,25.0,102514
27,65536000.0,0.2,-0.9,0.008807342468845,50.0,0.2,-0.88,0.04851714940734438,0.006599753448978951,75.0,40500
28,65536000.0,0.7,-1.0,0.0073783946229879,0.0,0.9,-1.06,89982.1355236206,0.003935105505244896,0.0,121500
29,65536000.0,0.7,-1.1,0.0073876053190579,0.0,0.6,-1.07,16285.538303391779,0.006024841899643862,0.0,51256
30,65536000.0,0.5,-1.1,0.0101397349447959,0.0,0.4,-1.03,1263.422088642164,0.00878253476484836,0.0,24000
31,65536000.0,0.5,-1.1,0.0110211302714217,200.0,0.4,-1.05,462.0919564216152,0.008949910464786326,100.0,24000
32,65536000.0,0.3,-1.0,0.0088162404140769,50.0,0.24,-0.9,2.859221252065094,0.006472808424535237,0.0,45562
33,65536000.0,0.2,-0.8,0.0053857794701058,0.0,0.23,-0.9,0.7475226886136837,0.004286275039544929,0.0,96000
34,65536000.0,0.2,-0.9,0.0134056313897358,200.0,0.2,-0.92,0.05046812002786013,0.011343772467375945,100.0,14412
35,65536000.0,0.6,-1.0,0.0030571833793734,100.0,0.5,-0.96,21913.805143785612,0.002761230092635847,0.0,256000
36,65536000.0,0.4,-1.0,0.0058157818123602,0.0,0.4,-0.97,3101.8022754105223,0.004084776217450806,50.0,108000
37,65536000.0,0.3,-0.9,0.0067146200732297,50.0,0.3,-0.92,165.03117057015456,0.006065235968209293,25.0,48000
38,65536000.0,0.2,-0.7,0.0077814896938723,50.0,0.2,-0.75,0.4513738179014624,0.00564762957363929,0.0,60750
39,65536000.0,0.1,0.0,0.0052968140803018,0.0,0.13,-0.4,6.265340875620219e-06,0.003971218191467174,0.0,121500
40,65536000.0,0.2,-0.8,0.0039440185392498,50.0,0.15,-0.6,0.00021664553109482983,0.002789841621505307,0.0,243000
41,65536000.0,0.1,-0.4,0.0098898361531594,0.0,0.12,-0.6,3.6380153882648296e-07,0.007788812181372284,0.0,32000
